1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,Num_Bathrooms,ExtStructSF,HouseSF,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1024,0,0,2,4,3,773.0,0.0,5,6,1.0,0.0,4,235.0,4,0,2,3,4,5,2,1,6,313.0,1.0,5,3,5,1956.0,1024,0,4,1,2,0,10533,85.0,0,0,20,244.0,0,8,0,5,5,2,0,3,280,5,1008.0,0,2006,2.0,280,2345.0,1956.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1797,0,0,3,4,2,1127.0,0.0,5,6,0.0,0.0,4,490.0,4,0,4,3,4,5,1,1,6,963.0,3.0,5,3,5,1957.0,1797,1,1,1,3,0,11765,68.0,0,0,20,302.0,0,6,0,4,4,2,0,3,0,7,1617.0,0,2006,1.5,0,4377.0,1957.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1390,0,0,1,4,1,1110.0,0.0,0,6,1.0,0.0,2,595.0,4,0,4,3,4,2,2,1,2,550.0,2.0,5,3,5,1957.0,1390,1,0,1,0,2,39384,68.0,0,0,20,902.0,0,10,189,5,5,2,0,3,0,4,1705.0,0,2006,2.5,189,3645.0,1957.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1851,0,0,3,4,2,0.0,0.0,6,6,0.0,0.0,4,1851.0,4,0,2,3,4,5,1,2,6,506.0,2.0,5,0,5,1969.0,1851,0,2,1,3,0,11727,90.0,3,0,20,434.0,0,3,146,5,6,2,0,3,0,8,1851.0,0,2006,2.0,146,4208.0,1969.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
813,712,0,3,4,3,700.0,0.0,2,6,1.0,0.0,4,113.0,4,0,4,3,4,5,1,2,6,400.0,2.0,5,0,5,1997.0,1525,1,0,1,3,0,8238,60.0,0,0,60,0.0,0,5,72,4,5,2,0,3,0,6,813.0,421,2006,3.5,493,2738.0,1997.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
781,890,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,781.0,4,0,4,3,4,5,1,2,6,423.0,2.0,5,0,5,1995.0,1671,1,2,1,3,0,13041,68.0,1,0,60,0.0,0,2,84,4,5,2,0,3,0,7,781.0,0,2006,2.5,84,2875.0,1995.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
821,955,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,821.0,4,0,4,3,4,5,1,2,6,443.0,2.0,5,0,5,1996.0,1776,1,2,1,3,0,9783,54.0,0,0,60,0.0,0,5,116,4,5,2,0,3,0,7,821.0,286,2006,2.5,402,3040.0,1996.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1074,990,0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1074.0,4,0,4,2,4,2,1,2,6,527.0,2.0,5,0,5,2005.0,2064,1,0,1,2,0,13128,50.0,0,0,60,216.0,0,1,119,4,7,2,0,3,0,7,1074.0,0,2006,2.5,119,3665.0,2005.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1700,512,0,3,4,0,60.0,0.0,2,6,1.0,0.0,2,1640.0,4,0,4,2,4,2,1,2,6,773.0,3.0,5,0,5,2006.0,2212,1,0,1,2,0,13751,42.0,0,0,60,248.0,0,5,38,4,6,2,0,3,115,9,1700.0,237,2006,3.5,390,4685.0,2005.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2079,608,0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,2062.0,4,0,4,2,4,3,0,2,6,618.0,2.0,5,0,5,1994.0,2687,1,0,1,2,0,13108,68.0,0,0,160,0.0,0,12,12,4,7,2,0,3,0,9,2062.0,168,2006,2.5,180,5367.0,1994.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1169,0,0,3,4,3,705.0,0.0,2,6,0.0,1.0,2,455.0,4,0,4,3,2,5,1,2,6,402.0,2.0,5,0,5,1993.0,1169,0,2,1,3,0,8076,68.0,0,0,20,112.0,0,7,26,5,5,2,0,3,144,6,1160.0,0,2006,2.5,170,2731.0,1993.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1204,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,2,1191.0,4,0,4,3,4,3,0,2,6,461.0,2.0,5,2,5,1987.0,1204,0,4,1,3,0,3701,30.0,0,0,120,0.0,0,8,70,4,7,2,0,3,0,5,1191.0,120,2006,2.0,190,2856.0,1987.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1414,1384,0,3,4,1,1218.0,0.0,2,6,1.0,0.0,0,180.0,4,0,0,2,4,2,1,3,6,670.0,3.0,5,0,5,2005.0,2798,1,0,1,0,0,16023,59.0,0,0,60,600.0,0,3,37,4,8,2,0,3,0,11,1398.0,182,2006,4.5,219,4866.0,2005.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1528,1862,0,5,4,1,0.0,0.0,6,6,0.0,0.0,0,1528.0,4,0,4,0,4,0,1,3,6,758.0,3.0,5,0,5,2006.0,3390,1,0,1,0,0,18062,60.0,0,0,60,662.0,0,9,34,4,9,2,0,3,0,10,1528.0,204,2006,3.5,238,5676.0,2006.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1102,1371,0,4,1,1,205.0,0.0,2,6,0.0,0.0,0,889.0,4,0,4,2,4,2,1,2,6,675.0,3.0,5,0,5,2006.0,2473,1,0,1,2,0,12292,63.0,0,0,60,184.0,0,7,39,4,8,2,0,3,0,11,1094.0,246,2006,2.5,285,4242.0,2006.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1850,848,0,4,4,3,1206.0,0.0,2,6,1.0,0.0,0,644.0,4,0,4,0,4,2,1,2,6,736.0,3.0,5,2,5,2006.0,2698,1,0,1,0,0,16052,82.0,0,0,60,734.0,0,7,0,4,9,2,0,3,0,11,1850.0,250,2006,3.5,250,5284.0,2006.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1390,1405,0,4,4,0,0.0,0.0,6,6,0.0,0.0,0,1390.0,4,0,4,2,4,2,1,3,6,660.0,3.0,5,0,5,2005.0,2795,1,0,1,0,0,15922,92.0,0,0,60,550.0,0,1,102,4,8,2,0,3,0,10,1390.0,272,2006,3.5,374,4845.0,2005.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1714,0,0,2,4,1,1191.0,0.0,2,6,1.0,0.0,0,523.0,4,0,4,2,4,2,1,2,6,517.0,2.0,5,0,5,2005.0,1714,0,0,1,2,0,8147,60.0,3,0,120,230.0,0,8,55,4,8,2,0,3,0,7,1714.0,156,2006,3.0,211,3945.0,2005.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2000,0,0,3,4,1,1416.0,0.0,2,6,1.0,0.0,0,494.0,4,0,4,0,4,2,2,2,6,722.0,3.0,5,3,5,2005.0,2000,1,0,1,0,0,18261,90.0,0,0,20,420.0,0,9,102,4,8,2,0,3,123,8,1910.0,351,2006,3.5,576,4632.0,2005.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1102,0,0,2,4,0,850.0,0.0,2,6,1.0,0.0,2,138.0,4,0,4,3,4,5,1,1,6,582.0,2.0,5,2,5,1980.0,1102,0,4,1,3,0,10464,68.0,0,0,85,130.0,0,6,22,5,5,2,0,3,0,5,988.0,140,2006,2.0,162,2672.0,1980.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
945,912,0,4,4,3,0.0,0.0,6,6,0.0,0.0,4,945.0,4,0,4,3,0,5,1,2,6,482.0,2.0,5,2,5,1978.0,1857,1,4,1,3,0,10530,81.0,3,0,60,68.0,0,7,105,4,6,2,0,3,0,8,945.0,400,2006,2.5,505,3284.0,1978.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1083,0,0,2,4,1,1005.0,0.0,2,6,1.0,0.0,0,42.0,4,40,4,2,4,1,1,1,6,596.0,2.0,5,2,5,1976.0,1083,0,4,1,3,0,9927,68.0,0,0,85,252.0,0,7,0,4,6,2,0,3,0,5,1047.0,444,2006,2.0,484,2726.0,1976.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
960,1358,0,3,4,3,788.0,0.0,0,6,1.0,0.0,2,172.0,4,0,4,2,4,0,1,2,6,541.0,2.0,5,0,5,2005.0,2318,1,0,1,2,0,9512,75.0,0,0,60,0.0,0,6,246,4,6,2,0,3,0,8,960.0,0,2006,3.5,246,3819.0,2005.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1109,766,0,3,0,3,548.0,0.0,0,6,0.0,0.0,4,127.0,4,0,4,3,4,5,1,3,6,485.0,2.0,5,2,5,1975.0,1875,0,4,1,2,0,10530,81.0,3,0,80,248.0,0,6,28,5,5,2,0,3,0,8,675.0,48,2006,3.0,76,3035.0,1987.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1103,0,0,3,4,3,755.0,0.0,0,6,0.0,0.0,4,348.0,4,0,4,3,1,3,0,2,6,462.0,2.0,5,3,5,1974.0,1103,0,4,1,3,0,10000,80.0,3,0,20,176.0,0,6,84,5,5,2,0,3,0,6,1103.0,295,2006,2.0,379,2668.0,1974.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
874,0,0,3,4,3,20.0,620.0,5,3,0.0,1.0,4,224.0,4,0,4,3,4,3,0,1,6,576.0,2.0,5,3,5,1995.0,874,0,4,1,3,0,7200,60.0,3,0,20,0.0,0,3,0,3,3,2,0,3,0,5,864.0,63,2006,1.5,63,2314.0,1971.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1419,0,0,2,4,3,951.0,0.0,2,6,1.0,0.0,2,536.0,4,0,4,2,4,3,0,2,6,543.0,2.0,5,0,5,2002.0,1419,0,0,1,2,0,8773,26.0,1,0,120,0.0,0,9,68,4,5,2,0,3,0,4,1487.0,196,2006,3.0,264,3449.0,2002.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
525,567,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,525.0,4,0,4,3,4,3,0,1,6,440.0,2.0,5,3,5,1973.0,1092,1,4,1,3,0,2760,24.0,3,0,160,514.0,0,12,0,4,5,2,0,3,0,6,525.0,0,2006,1.5,0,2057.0,1973.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
765,600,0,3,4,3,402.0,0.0,3,6,0.0,0.0,4,363.0,4,0,4,3,4,1,1,1,2,440.0,2.0,5,3,5,1973.0,1365,1,2,1,2,0,2160,24.0,3,0,160,200.0,0,6,36,5,4,2,0,3,0,7,765.0,0,2006,1.5,36,2570.0,1973.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
