1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseSF,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MiscVal,MoSold,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Street_Grvl,Street_Pave
529,516,0,2,4,3,330.0,0.0,2,6,0.0,0.0,2,186.0,4,0,180,2,3,2,5,1,1,6,462.0,2.0,5,3,5,1980.0,1045,0,2,2023.0,1,3,0,1782,24.0,3,0,0.0,0,12,1.0,0,5,5,2,0,3,0,5,516.0,180,2007,1980.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1680,0,0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1680.0,4,0,152,4,3,4,3,0,2,6,628.0,2.0,5,3,5,1996.0,1680,0,2,3988.0,1,2,0,17871,70.0,1,0,0.0,0,6,2.0,0,4,3,2,0,3,0,7,1680.0,152,2007,1995.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1020,0,0,1,4,1,577.0,0.0,2,6,1.0,0.0,2,427.0,4,0,135,4,3,4,3,0,1,6,509.0,2.0,5,3,5,1988.0,1020,0,2,2533.0,1,3,1,3907,35.0,0,0,0.0,0,3,2.0,0,4,7,2,0,3,0,4,1004.0,135,2007,1988.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1696,0,0,3,4,3,434.0,0.0,5,6,0.0,0.0,2,1262.0,4,0,146,4,3,1,5,2,2,6,625.0,2.0,5,0,5,1971.0,1696,0,0,4017.0,1,3,0,20693,70.0,0,0,652.0,0,2,2.0,146,4,6,2,0,3,0,7,1696.0,0,2007,1971.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2726,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,2,279.0,4,169,449,4,2,4,2,1,2,6,691.0,2.0,2,0,2,1986.0,2726,1,2,3696.0,1,2,0,18044,70.0,0,0,0.0,0,8,2.5,64,4,7,2,228,0,0,6,279.0,216,2007,1986.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
720,495,0,3,4,3,375.0,0.0,0,6,0.0,0.0,4,345.0,0,30,30,4,3,2,3,0,1,6,720.0,2.0,5,0,5,1965.0,1215,0,2,2655.0,1,2,0,7000,50.0,3,0,0.0,0,5,1.0,0,6,5,2,0,3,0,6,720.0,0,2007,1945.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
936,665,176,3,3,3,0.0,0.0,6,6,0.0,0.0,4,936.0,4,0,176,2,2,4,3,0,2,6,0.0,0.0,3,1,3,0.0,1601,0,0,2537.0,1,3,0,7288,50.0,3,0,0.0,0,9,2.0,0,6,4,0,0,3,0,6,936.0,0,2007,1964.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
942,886,0,3,4,3,548.0,0.0,0,6,0.0,0.0,2,311.0,4,212,386,4,3,2,3,0,2,6,0.0,0.0,3,1,3,0.0,1828,0,0,2687.0,1,2,0,9060,50.0,3,0,0.0,0,3,2.0,0,5,4,2,0,3,0,6,859.0,174,2007,1961.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
816,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,816.0,4,96,96,4,3,4,3,0,1,6,100.0,1.0,1,3,1,1922.0,816,0,0,1732.0,1,3,0,3672,46.0,3,0,0.0,0,9,1.0,0,6,4,0,0,3,0,5,816.0,0,2007,1936.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
640,0,0,1,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,4,0,48,4,3,4,3,0,1,1,256.0,1.0,1,3,5,1950.0,845,0,0,1101.0,1,3,0,11067,64.0,3,205,0.0,0,3,1.0,0,3,1,0,0,3,0,4,0.0,48,2007,1944.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1034,957,0,4,4,3,0.0,0.0,6,6,0.0,0.0,4,957.0,4,133,133,2,3,4,3,0,2,6,0.0,0.0,3,1,3,0.0,1991,0,1,2948.0,2,3,0,8250,75.0,3,0,0.0,0,6,2.0,0,5,4,0,0,3,0,9,957.0,0,2007,1950.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1073,0,0,3,4,3,967.0,0.0,2,6,1.0,0.0,4,106.0,0,0,444,4,3,4,3,0,1,6,720.0,2.0,5,3,5,1985.0,1073,0,2,2866.0,1,3,0,6565,65.0,3,0,0.0,0,8,2.0,444,5,3,2,0,3,0,6,1073.0,0,2007,1968.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1001,0,86,2,4,3,737.0,0.0,0,6,0.0,0.0,4,100.0,4,42,282,4,2,4,3,0,1,6,216.0,1.0,4,3,5,1930.0,1001,0,0,2054.0,1,2,0,6060,60.0,3,0,0.0,0,11,1.0,0,8,4,0,0,3,0,5,837.0,154,2007,1968.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1625,0,0,2,4,1,1573.0,0.0,2,6,1.0,1.0,2,0.0,4,0,276,4,2,4,2,1,2,6,495.0,2.0,5,0,5,2006.0,1625,0,2,3693.0,1,2,1,5568,59.0,0,0,473.0,0,10,3.5,0,4,7,2,0,3,153,5,1573.0,123,2007,2006.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1299,0,0,2,4,0,1001.0,0.0,2,6,1.0,0.0,2,0.0,4,222,306,4,3,2,4,1,2,6,486.0,2.0,5,2,5,1979.0,1299,0,4,2786.0,1,2,0,12150,74.0,0,0,0.0,0,1,3.0,0,5,5,2,0,3,0,5,1001.0,84,2007,1979.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1392,0,0,3,4,3,585.0,0.0,2,6,0.0,0.0,2,856.0,4,0,217,4,2,4,2,1,2,6,650.0,3.0,5,0,5,2002.0,1392,0,0,3483.0,1,2,0,10000,80.0,3,0,166.0,0,12,2.0,49,4,4,2,0,3,0,6,1441.0,168,2007,2002.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1409,0,0,1,4,3,1392.0,0.0,2,6,1.0,0.0,2,17.0,4,0,289,4,2,4,2,1,1,6,576.0,2.0,5,2,5,2002.0,1409,1,0,3394.0,1,2,0,12864,44.0,0,0,0.0,0,7,2.5,144,4,6,2,0,3,145,4,1409.0,0,2007,2002.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1478,0,0,3,4,3,1239.0,0.0,2,6,1.0,0.0,2,215.0,4,0,136,4,3,4,5,1,2,6,506.0,2.0,5,3,5,1991.0,1478,0,4,3438.0,1,3,0,9928,74.0,0,0,0.0,0,5,3.0,22,4,6,2,0,3,0,6,1454.0,114,2007,1991.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
918,0,0,3,4,0,224.0,530.0,5,2,0.0,1.0,4,98.0,4,0,276,4,3,4,3,0,1,6,360.0,1.0,5,3,5,1975.0,918,0,4,2130.0,0,3,0,8750,74.0,0,0,50.0,0,3,1.5,84,5,6,2,0,3,0,4,852.0,192,2007,1975.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1026,0,0,2,4,0,924.0,0.0,0,6,1.0,0.0,2,46.0,4,0,193,4,3,4,4,1,1,6,528.0,2.0,5,3,5,1974.0,1026,0,4,2524.0,1,3,0,8410,82.0,0,0,0.0,0,4,2.0,0,5,5,2,0,3,0,5,970.0,193,2007,1974.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1501,0,0,2,4,0,949.0,0.0,2,6,1.0,0.0,2,552.0,4,0,240,4,2,4,5,2,2,6,512.0,2.0,5,0,5,1987.0,1501,0,0,3514.0,1,2,0,4054,46.0,0,0,352.0,0,10,3.0,0,5,6,2,0,3,0,5,1501.0,240,2007,1987.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2279,0,0,4,4,3,0.0,0.0,6,6,0.0,0.0,4,585.0,4,0,412,2,3,0,2,1,2,6,461.0,2.0,5,2,5,1958.0,2279,1,2,3325.0,1,2,0,19958,149.0,3,0,1224.0,0,7,2.5,0,7,5,2,0,3,138,7,585.0,274,2007,1976.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1689,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1689.0,4,0,139,4,2,4,3,0,2,6,433.0,2.0,5,0,5,2007.0,1689,0,0,3811.0,1,2,0,8368,67.0,0,0,0.0,0,4,2.0,39,4,6,2,0,3,0,7,1689.0,100,2007,2006.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1564,0,0,2,4,0,583.0,0.0,2,6,0.0,0.0,2,963.0,4,0,132,4,2,4,2,1,2,6,502.0,2.0,5,2,5,2207.0,1564,0,0,3612.0,1,0,0,8298,68.0,0,0,0.0,0,9,2.0,0,4,7,2,0,3,0,6,1546.0,132,2007,2006.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1240,0,0,3,4,3,215.0,80.0,0,1,0.0,1.0,2,970.0,4,0,232,4,3,4,3,0,2,6,528.0,2.0,5,3,5,1985.0,1240,0,2,3033.0,1,2,0,10331,42.0,3,0,0.0,0,7,2.5,0,6,6,2,0,3,0,6,1265.0,232,2007,1985.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1312,0,0,2,4,2,250.0,0.0,2,6,0.0,0.0,0,1017.0,4,0,284,4,2,4,3,0,2,6,471.0,2.0,5,3,5,2001.0,1312,0,0,3050.0,1,2,0,6718,82.0,0,0,86.0,0,1,2.0,28,4,7,2,0,3,0,5,1267.0,256,2007,2001.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1922,0,0,2,4,0,1329.0,0.0,2,6,1.0,0.0,2,593.0,4,0,265,4,2,4,0,1,2,6,692.0,3.0,5,0,5,2002.0,1922,0,0,4536.0,1,2,0,11305,80.0,3,0,886.0,0,4,3.0,64,4,7,2,0,3,0,6,1922.0,201,2007,2002.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1491,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,0,1491.0,4,0,35,4,2,4,5,1,2,6,571.0,2.0,5,0,5,1996.0,1491,0,0,3553.0,1,3,0,7777,82.0,0,0,203.0,0,11,2.0,35,4,5,2,0,3,0,7,1491.0,0,2007,1996.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1146,1340,0,5,4,1,766.0,0.0,2,6,1.0,0.0,2,356.0,4,0,175,4,2,4,2,1,3,6,452.0,2.0,5,0,5,2003.0,2486,1,0,4060.0,1,2,0,11800,82.0,0,0,94.0,0,7,4.5,32,4,6,2,0,3,0,10,1122.0,143,2007,2003.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1824,0,0,3,4,1,0.0,0.0,6,6,0.0,0.0,0,1824.0,4,0,304,4,0,4,2,1,2,6,932.0,3.0,5,0,5,2006.0,1824,0,0,4580.0,1,0,0,12633,85.0,0,0,242.0,0,9,2.0,36,4,9,2,0,3,108,8,1824.0,160,2007,2006.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2034,0,0,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,4,0,749,4,3,0,3,0,1,2,1041.0,4.0,5,2,5,1953.0,2034,0,0,3075.0,1,3,0,43500,200.0,3,0,0.0,0,6,1.0,266,4,2,0,561,3,0,9,0.0,483,2007,1953.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
936,0,0,0,4,0,16.0,904.0,5,2,2.0,0.0,0,0.0,4,0,40,4,3,4,3,0,0,6,460.0,2.0,5,0,5,1996.0,936,1,0,2316.0,1,3,0,6710,62.0,0,0,134.0,0,6,2.5,40,4,5,2,0,3,0,3,920.0,0,2007,1996.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
546,546,0,3,4,3,252.0,0.0,1,6,0.0,0.0,4,294.0,4,0,0,4,3,4,3,0,1,6,253.0,1.0,5,3,5,1972.0,1092,1,4,1891.0,1,3,0,1504,21.0,3,0,0.0,0,5,1.5,0,3,3,2,0,3,0,5,546.0,0,2007,1972.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
530,462,0,2,4,0,503.0,0.0,2,6,1.0,0.0,2,27.0,4,0,209,4,3,4,3,0,1,6,297.0,1.0,5,0,5,1970.0,992,0,4,1819.0,1,3,0,1533,21.0,3,0,0.0,0,7,2.0,97,4,3,2,0,3,0,4,530.0,112,2007,1970.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
