BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtFinType2,BsmtQual,BsmtUnfSF,ExterQual,Fence,FireplaceQu,Fireplaces,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HeatingQC,HouseSF,KitchenQual,LotArea,LotFrontage,LotShape,MiscVal,Num_Bathrooms,OpenPorchSF,OverallQual,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
4,3,587.0,5,6,4,486.0,3,4,5,1,649.0,2.0,5,3,5,1953.0,1630,4,3352.0,3,22692,68.0,1276,0,2.0,64,4,0,3,0,6,1073.0,0,1953.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,484.0,3,4,3,0,336.0,1.0,5,3,5,1946.0,1242,4,2062.0,3,17808,84.0,1277,0,1.0,0,3,0,3,0,4,484.0,0,1948.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,353.0,3,6,2,935.0,3,4,2,2,527.0,2.0,5,0,5,1954.0,2422,0,4237.0,2,12671,102.0,1278,0,3.0,63,5,0,3,144,6,1288.0,0,1974.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,491.0,1,6,4,497.0,3,4,3,0,332.0,1.0,5,3,5,1954.0,1626,0,2946.0,2,10512,70.0,1279,0,1.5,0,5,0,3,0,6,988.0,366,1954.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,453.0,5,6,4,411.0,3,4,3,0,399.0,1.0,5,3,5,1958.0,864,4,2127.0,3,5400,60.0,1280,0,1.5,0,4,0,3,0,6,864.0,0,1958.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,0.0,4,4,3,0.0,3,4,3,0,308.0,1.0,5,3,5,1958.0,943,4,1251.0,2,11515,68.0,1282,0,1.0,0,3,0,3,0,5,0.0,0,1976.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,283.0,3,2,4,0.0,2,4,3,0,264.0,1.0,5,2,5,1984.0,1038,2,2340.0,3,3869,39.0,1291,0,2.0,105,4,0,3,0,5,1038.0,0,1984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,557.0,0,6,1,785.0,3,4,3,0,256.0,1.0,5,3,5,1951.0,1342,0,2940.0,3,9280,58.0,1283,0,2.0,0,4,0,3,0,7,1342.0,0,1951.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1080.0,3,6,4,0.0,3,4,2,1,253.0,1.0,5,3,5,1951.0,1480,4,2813.0,3,11100,60.0,1284,0,2.0,0,4,0,3,0,7,1080.0,0,1972.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,6,6,4,951.0,1,2,3,0,280.0,1.0,5,3,1,1920.0,1362,1,2593.0,3,7550,50.0,1285,0,2.0,0,3,0,3,0,7,951.0,0,1935.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,1105.0,3,4,4,1,515.0,2.0,5,3,5,1984.0,1822,0,3442.0,2,23920,104.0,1286,0,2.0,195,5,444,3,0,7,1105.0,0,1984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,497.0,2,6,2,282.0,2,4,5,1,499.0,2.0,5,2,5,1994.0,1958,0,3236.0,2,9317,75.0,1287,0,3.5,93,6,0,3,0,7,779.0,202,1997.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,0,0.0,6,6,2,1643.0,2,4,2,1,870.0,3.0,5,0,5,2007.0,1651,0,4164.0,2,9178,71.0,1288,0,2.0,64,7,0,3,0,7,1643.0,204,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0,6,6,2,2140.0,2,4,3,0,894.0,3.0,5,0,5,2006.0,2140,0,5174.0,2,10481,93.0,1289,0,2.5,32,7,0,3,0,8,2140.0,136,2006.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0,6,6,2,1643.0,2,4,2,1,870.0,3.0,5,2,5,2007.0,1651,0,4164.0,2,10235,66.0,1290,0,2.0,64,7,0,3,0,7,1643.0,192,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,20.0,2,6,2,1526.0,2,4,3,0,796.0,3.0,5,2,5,2005.0,1546,0,3888.0,2,11750,75.0,1314,0,2.0,42,6,0,3,0,7,1546.0,144,2005.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,36.0,2,6,2,1453.0,2,4,2,1,674.0,2.0,5,2,5,2005.0,1500,0,3663.0,2,8760,73.0,1315,0,2.0,38,7,0,3,0,7,1489.0,144,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,1270.0,2,4,3,0,524.0,2.0,5,2,5,2005.0,1270,0,3064.0,2,7242,64.0,1316,0,2.0,96,6,0,3,0,6,1270.0,0,2005.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,6,6,2,879.0,2,4,3,0,578.0,2.0,5,2,5,2005.0,1795,0,3252.0,2,9316,78.0,1317,0,2.5,111,6,0,3,0,7,879.0,164,2005.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,608.0,2,3,2,0.0,2,0,5,1,619.0,2.0,5,2,5,1988.0,1873,0,3421.0,2,8883,68.0,1341,0,3.5,48,6,0,3,144,7,929.0,108,1988.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,51.0,3,2,2,0.0,2,4,1,2,529.0,2.0,5,0,5,1976.0,1743,0,3238.0,2,20064,155.0,1342,0,2.5,0,7,0,3,0,5,966.0,646,1976.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,550.0,0,6,2,472.0,3,4,3,0,747.0,2.0,5,3,5,1995.0,1022,2,2791.0,3,14217,68.0,1343,0,1.5,0,4,0,3,0,6,1022.0,0,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,539.0,2,6,2,96.0,3,4,3,0,497.0,2.0,5,2,5,1997.0,1308,0,2440.0,2,10021,57.0,1344,0,3.5,54,5,0,3,0,6,635.0,142,2001.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,420.0,2,6,2,570.0,3,4,3,0,384.0,1.0,5,3,5,1995.0,990,0,2364.0,3,8428,60.0,1345,0,2.0,0,4,0,3,0,5,990.0,256,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,549.0,0,6,2,548.0,3,0,3,0,242.0,1.0,5,3,5,1996.0,1097,0,2436.0,3,16561,70.0,1346,0,2.5,0,4,0,3,0,6,1097.0,306,1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,342.0,2,6,2,646.0,2,4,5,1,597.0,2.0,5,2,5,1999.0,1873,0,3458.0,2,10820,47.0,1347,0,2.5,123,6,0,3,0,7,988.0,202,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,638.0,2,6,2,215.0,2,4,1,1,534.0,2.0,5,2,5,1998.0,1753,0,3140.0,3,12352,43.0,1348,0,3.5,74,6,0,3,0,7,853.0,0,1998.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,845.0,2,4,3,0,517.0,2.0,5,2,5,2001.0,1690,0,3052.0,2,9543,68.0,1349,0,2.5,103,6,0,3,0,7,845.0,0,2001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,841.0,2,6,2,144.0,2,4,5,1,486.0,2.0,5,0,5,2000.0,1842,0,3313.0,2,8826,68.0,1350,0,3.5,96,6,0,3,0,7,985.0,193,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,663.0,1,6,2,201.0,3,4,3,0,440.0,2.0,5,3,5,1974.0,894,4,2198.0,3,11800,97.0,1351,0,1.0,0,4,0,3,0,5,864.0,0,1974.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,502.0,2,6,2,513.0,3,4,1,1,370.0,2.0,5,3,5,1979.0,1025,4,2410.0,3,8660,59.0,1352,0,2.0,0,4,0,3,0,6,1015.0,127,1976.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,755.0,0,6,4,240.0,3,2,1,1,576.0,2.0,5,3,5,1977.0,1009,4,2580.0,3,9720,72.0,1353,0,2.0,0,4,0,3,0,6,995.0,0,1977.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,539.0,0,6,2,501.0,3,2,3,0,748.0,2.0,5,3,5,1977.0,1040,4,2828.0,3,8982,45.0,1354,0,1.5,0,4,0,3,0,5,1040.0,0,1977.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,60.0,5,1,2,399.0,3,2,3,0,308.0,1.0,5,2,5,1977.0,907,4,2091.0,3,16300,39.0,1355,0,2.0,0,4,0,3,0,5,876.0,0,1977.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,330.0,1,5,4,102.0,3,4,3,0,440.0,2.0,5,3,5,1975.0,879,4,2183.0,3,9675,75.0,1356,0,1.0,80,4,0,3,0,5,864.0,0,1975.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,671.0,0,6,4,193.0,3,4,3,0,576.0,2.0,0,0,2,1977.0,864,2,2304.0,0,7200,60.0,1357,0,2.0,0,4,0,3,0,5,864.0,155,1986.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,385.0,5,6,4,0.0,3,4,3,0,728.0,2.0,5,3,5,1975.0,875,2,1988.0,2,7200,60.0,1358,0,1.0,0,3,0,3,0,5,385.0,352,1989.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1412.0,2,6,4,261.0,2,4,5,1,583.0,2.0,5,2,5,2000.0,1673,0,3929.0,2,11354,68.0,1359,0,3.0,113,6,0,3,116,7,1673.0,306,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,654.0,2,6,2,325.0,2,4,2,1,610.0,2.0,5,2,5,2003.0,1932,0,3521.0,2,8749,70.0,1340,0,3.5,120,6,0,3,0,7,979.0,0,2003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,860.0,2,4,3,0,542.0,2.0,5,0,5,2002.0,1729,0,3131.0,2,8158,65.0,1360,0,2.5,63,6,0,3,0,7,860.0,386,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,408.0,1,2,2,683.0,2,4,5,1,484.0,2.0,5,0,5,1994.0,1592,0,3632.0,2,11927,73.0,1339,0,2.0,35,7,0,3,0,7,1556.0,120,1994.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1198.0,2,6,2,333.0,2,4,5,1,560.0,2.0,5,0,5,2001.0,2439,0,4530.0,2,12728,68.0,1337,0,3.5,121,7,0,3,0,7,1531.0,184,2001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,762.0,2,6,2,98.0,2,4,5,2,608.0,2.0,5,2,5,1996.0,1992,0,3460.0,2,15295,68.0,1318,0,3.5,32,6,0,3,0,7,860.0,225,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,915.0,2,6,2,426.0,2,4,5,1,482.0,2.0,5,2,5,1999.0,1341,0,3164.0,2,17227,73.0,1319,0,2.5,84,7,0,3,0,5,1341.0,240,1999.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,738.0,2,4,3,0,552.0,2.0,5,2,5,2007.0,1476,0,2766.0,2,8145,70.0,1320,0,2.5,35,6,0,3,0,7,738.0,0,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,709.0,2,6,2,460.0,2,4,3,0,578.0,2.0,5,2,5,2005.0,1190,0,2937.0,2,8769,65.0,1321,0,3.0,41,6,0,3,0,5,1169.0,100,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,1330.0,2,4,2,1,437.0,2.0,5,0,5,2006.0,1330,0,3097.0,2,8334,64.0,1322,0,2.0,23,5,0,3,0,6,1330.0,0,2006.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,2,738.0,2,4,2,1,484.0,2.0,5,2,5,2006.0,1491,2,2713.0,2,8333,64.0,1323,0,2.5,30,6,0,3,0,7,738.0,100,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0.0,6,6,2,768.0,2,4,3,0,400.0,2.0,5,0,5,2005.0,1536,0,2704.0,2,9045,64.0,1324,0,2.5,40,4,0,3,0,6,768.0,0,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,936.0,0,6,2,0.0,3,4,1,1,384.0,1.0,5,3,5,1967.0,936,2,2256.0,3,9825,75.0,1325,450,2.0,0,4,0,3,0,4,936.0,405,1967.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,132.0,1,3,4,115.0,3,4,3,0,520.0,2.0,5,3,5,2002.0,1088,4,2696.0,3,8308,67.0,1326,0,1.0,0,3,0,3,0,4,1088.0,0,1963.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,130.0,0,1,4,666.0,3,4,2,1,576.0,2.0,5,3,5,1975.0,1351,4,2828.0,3,16287,74.0,1327,0,2.0,0,4,0,3,100,7,901.0,0,1937.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,1179.0,3,0,3,0,622.0,2.0,5,0,5,1960.0,1179,2,2980.0,3,8240,80.0,1328,0,1.0,0,5,0,3,0,5,1179.0,0,1960.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
